AMST-32-01;AMERICAN STUDIES;[l];;;;Asia/Pacif/Amer Experience;Sujani Reddy;L/D;TTH 10:00AM-11:20AM;MERR 401
MATH-22-01;MATHEMATICS;;;;;Linear Algebra W Applicat;Tanya Leise;LEC;MWF 9:00AM-9:50AM;SMUD 205
MATH-22-01;MATHEMATICS;;;;;Linear Algebra W Applicat;Tanya Leise;LAB;TH 9:00AM-9:50AM;SMUD 014
MATH-26-01;MATHEMATICS;;;;;Groups, Rings and Fields;John Condon;LEC;MWF 11:00AM-11:50AM;SMUD 206
MATH-26-01;MATHEMATICS;;;;;Groups, Rings and Fields;John Condon;L/D;TH 9:00AM-9:50AM;SMUD 206
MATH-28-01;MATHEMATICS;;;;;Intro to Analysis;Benjamin Hutz;LEC;MWF 10:00AM-10:50AM;SMUD 206
MATH-28-01;MATHEMATICS;;;;;Intro to Analysis;Benjamin Hutz;L/D;T 9:00AM-9:50AM;SMUD 207
MATH-42-01;MATHEMATICS;;;;;Functions Real Variable;Tanya Leise;LEC;MWF 1:00PM-1:50PM;SMUD 203
MATH-42-01;MATHEMATICS;;;;;Functions Real Variable;Tanya Leise;L/D;TH 1:00PM-1:50PM;SMUD 203
MELL-16-01;MELLON SEMINAR;[l];;;;Numbers Rule the World;Jerome Himmelstein;L/D;TTH 11:30AM-12:50PM;CHAP 205
MUSI-08-01;MUSIC;[l];;;[x];The Blues Muse;Jason Robinson;L/D;TTH 8:30AM-9:50AM;ARMU 212
MUSI-10-01;MUSIC;;[p];;;Performance & Analysis II;Jenny Kallick;L/D;MW 4:00PM-6:00PM;ARMU 212
MUSI-10H-01;MUSIC;;[p];;;Performance & Analysis II;Jenny Kallick;L/D;MW 4:00PM-6:00PM;ARMU 212
MUSI-11-01;MUSIC;;;[c];;Introduction to Music;Klara Moricz;L/D;MWF 1:00PM-1:50PM;ARMU 212
MUSI-12-01;MUSIC;;;;;Exploring Music;David Schneider;L/D;MWF 11:00AM-11:50AM;ARMU 212
MUSI-18-01;MUSIC;;[p];;;Creating Musical Drama;Jenny Kallick;L/D;MF 8:30AM-11:00AM;ARMU 212
MUSI-22-01;MUSIC;;;;;Music & Culture II;David Schneider;L/D;TTH 2:00PM-3:20PM;ARMU 212
MUSI-31-01;MUSIC;;;;;Harmony & Countrpoint I;Eric Wubbels;L/D;TTH 11:30AM-12:50PM;ARMU 102
MUSI-32-01;MUSIC;;;;;Form in Tonal Music;Eric Sawyer;L/D;TTH 10:00AM-11:20AM;ARMU 212
MUSI-33-01;MUSIC;;;;;Repertoire & Analysis;Klara Moricz;L/D;TTH 10:00AM-11:20AM;ARMU 102
MUSI-36-01;MUSIC;[l];;;;Jazz Theory & Improvs II;Bruce Diehl;L/D;MW 2:00PM-3:20PM;ARMU 7
MUSI-48-01;MUSIC;[l];;;;Popular Music/Cultural Ident;Jason Robinson;L/D;TTH 11:30AM-12:50PM;ARMU 212
MUSI-65-01;MUSIC;[l];;;;Electroacoustic Compos;Eric Sawyer;L/D;MW 12:30PM-1:50PM;ARMU 217
MUSI-72-01;MUSIC;;;;;Composition Seminar II;Eric Wubbels;L/D;F 2:00PM-4:00PM;ARMU 102
NEUR-26-02;NEUROSCIENCE;;;[c];[x];Intro Neuroscience;S George & S Turgeon;LEC;MWF 10:00AM-10:50AM;MERR 3
NEUR-26-02;NEUROSCIENCE;;;[c];[x];Intro Neuroscience;S George & S Turgeon;LAB;T 2:00PM-5:00PM;MCLS 145
NEUR-26-03;NEUROSCIENCE;;;[c];[x];Intro Neuroscience;S George & S Turgeon;LEC;MWF 10:00AM-10:50AM;MERR 3
NEUR-26-03;NEUROSCIENCE;;;[c];[x];Intro Neuroscience;S George & S Turgeon;LAB;W 2:00PM-5:00PM;MCLS 145
PHIL-11-01;PHILOSOPHY;;;[c];;Intro to Philosophy;Thomas Kearns;L/D;TTH 10:00AM-11:20AM;CONV 207
PHIL-11-02;PHILOSOPHY;;;[c];;Intro to Philosophy;Thomas Kearns;L/D;TTH 2:00PM-3:20PM;WEBS 217
PHIL-18-01;PHILOSOPHY;[l];;;;Early Modern Philosophy;Robert Sleigh;L/D;MWF 10:00AM-10:50AM;ESNH 107
PHIL-20-01;PHILOSOPHY;[l];;;;Paradoxes;Alexander George;L/D;TTH 10:00AM-11:20AM;BARR 102
PHIL-29-01;PHILOSOPHY;;;[c];[x];Problem of Evil;Andrew Dole;L/D;MW 2:00PM-3:20PM;CHAP 101
PHIL-34-01;PHILOSOPHY;[l];;;;Normative Ethics;Nishiten Shah;L/D;TTH 10:00AM-11:20AM;CONV 304
PHIL-51-01;PHILOSOPHY;[l];;;;Freedom & Responsibility;Nishiten Shah;L/D;TTH 2:00PM-3:20PM;COOP 201
PHIL-63-01;PHILOSOPHY;[l];;;;The Later Wittgenstein;Alexander George;L/D;W 2:00PM-4:30PM;COOP 201
PHYS-09-01;PHYSICS;[l];;;;Energy;Larry Hunter;L/D;TTH 10:00AM-11:20AM;MERR 314
PHYS-14-01;PHYSICS;;;;;Relativity & Quantum Phys;Kannan Jagannathan;L/D;MWF 11:00AM-11:50AM;MERR 3
PHYS-16-04;PHYSICS;;[p];;;Mechanics & Wave Motion;N Darnton & K Jagannathan;LEC;MWF 9:00AM-9:50AM;MERR 1
PHYS-16-04;PHYSICS;;[p];;;Mechanics & Wave Motion;N Darnton & K Jagannathan;LAB;TH 1:00PM-4:00PM;MERR 200
PHYS-16-05;PHYSICS;;[p];;;Mechanics & Wave Motion;N Darnton & K Jagannathan;LEC;MWF 9:00AM-9:50AM;MERR 1
PHYS-16-05;PHYSICS;;[p];;;Mechanics & Wave Motion;N Darnton & K Jagannathan;LAB;F 1:00PM-4:00PM;MERR 200
PHYS-17-01;PHYSICS;;;;;Electromagnetsm & Optics;J Friedman & W Loinaz;LEC;MWF 12:00PM-12:50PM;MERR 3
PHYS-17-01;PHYSICS;;;;;Electromagnetsm & Optics;J Friedman & W Loinaz;LAB;M 2:00PM-5:00PM;MERR 208
PHYS-17-02;PHYSICS;;;;;Electromagnetsm & Optics;J Friedman & W Loinaz;LEC;MWF 12:00PM-12:50PM;MERR 3
PHYS-17-02;PHYSICS;;;;;Electromagnetsm & Optics;J Friedman & W Loinaz;LAB;T 2:00PM-5:00PM;MERR 208
PHYS-24-01;PHYSICS;;;;;Maxwellian Synthesis;David Hall;LEC;MWF 12:00PM-12:50PM;MERR 211
PHYS-24-01;PHYSICS;;;;;Maxwellian Synthesis;David Hall;DIS;TH 1:00PM-1:50PM;MERR 211
PHYS-24-01;PHYSICS;;;;;Maxwellian Synthesis;David Hall;LAB;W 2:00PM-5:00PM;MERR 208
PHYS-26-01;PHYSICS;;;;;Intermed Lab;Larry Hunter & J Friedman;L/D;T 2:00PM-6:00PM;MERR 211
PHYS-30-01;PHYSICS;;;;;Stat Mech & Thermodynam;Nicholas Darnton;L/D;MWF 1:00PM-1:50PM;MERR 211
PHYS-48-01;PHYSICS;;;;;Quantum Mechanics;William Loinaz;L/D;TTH 10:00AM-11:20AM;MERR 204
POSC-01-01;POLITICAL SCIENCE;;;[c];;Political Identities;Amrita Basu;L/D;TTH 11:30AM-12:50PM;CONV 207
POSC-13-01;POLITICAL SCIENCE;[l];[p];;;World Politics;Pavel Machala;L/D;TTH 10:00AM-11:20AM;FAYE 115
POSC-24-01;POLITICAL SCIENCE;;;;[x];Human Rights Activism;Amrita Basu & Martha Saxton;L/D;TTH 2:00PM-3:20PM;FAYE 115
POSC-29-01;POLITICAL SCIENCE;;;;[x];Women & Polit in Africa;Catharine Newbury;L/D;MW 2:00PM-3:20PM;CHAP 201
POSC-31-01;POLITICAL SCIENCE;;;[c];;East Asian Security;Jonathan Chow;L/D;MW 12:30PM-1:50PM;CONV 209
POSC-32-01;POLITICAL SCIENCE;;;;;Polit Econ of Devt;Javier Corrales;L/D;TTH 8:30AM-9:50AM;MERR 2
POSC-48-01;POLITICAL SCIENCE;;;[c];;Cuba: Politcs of Extrmsm;Javier Corrales;L/D;TTH 2:00PM-3:20PM;ESNH 107
POSC-54-01;POLITICAL SCIENCE;[l];;[c];;Political Theory of Home;Thomas Dumm;L/D;MW 8:30AM-9:50AM;CONV 209
POSC-56-01;POLITICAL SCIENCE;[l];[p];;;Regulating Citizenship;Kristin Bumiller;L/D;W 1:20PM-5:30PM;TBA
POSC-60-01;POLITICAL SCIENCE;;;[c];;Punshmt/Politics/Culture;Austin Sarat;L/D;W 2:00PM-4:00PM;CLAR 100
POSC-72-01;POLITICAL SCIENCE;[l];;[c];[x];20th Cent Cult & Polit;Ronald Tiersky;L/D;MW 2:00PM-3:20PM;CONV 209
POSC-75-01;POLITICAL SCIENCE;[l];[p];;;International Politics;William Taubman;L/D;T 2:00PM-4:30PM;CONV 302
POSC-76-01;POLITICAL SCIENCE;[l];;;;Modern Social Theory;Uday Mehta;L/D;W 2:00PM-4:30PM;FAYE 113
POSC-79-01;POLITICAL SCIENCE;[l];;;;Seminar in War and Peace;Ronald Tiersky;L/D;TTH 11:30AM-12:50PM;CONV 209
POSC-80-01;POLITICAL SCIENCE;;;[c];;Contemp Political Theory;Thomas Dumm;L/D;M 2:00PM-4:30PM;CLAR 100
POSC-85-01;POLITICAL SCIENCE;[l];[p];;[x];States of Poverty;Kristin Bumiller;L/D;T 2:00PM-4:30PM;FAYE 217A
POSC-95-01;POLITICAL SCIENCE;[l];;;[x];Gandhi and King;J Ferguson & U Mehta;L/D;T 2:00PM-4:30PM;COOP 101
PSYC-12-01;PSYCHOLOGY;[l];;;;Biological Psych;Sarah Turgeon;L/D;MWF 11:00AM-11:50AM;MERR 4
PSYC-20-01;PSYCHOLOGY;;;[c];;Social Psychology;Catherine Sanderson;L/D;TTH 8:30AM-9:50AM;MERR 4
PSYC-22-01;PSYCHOLOGY;;;[c];;Statis & Expermnt Design;Piercarlo Valdesolo;L/D;TTH 11:30AM-12:50PM;MERR 131
PSYC-26-02;PSYCHOLOGY;;;[c];[x];Intro Neuroscience;S George & S Turgeon;LEC;MWF 10:00AM-10:50AM;MERR 3
PSYC-26-02;PSYCHOLOGY;;;[c];[x];Intro Neuroscience;S George & S Turgeon;LAB;T 2:00PM-5:00PM;MCLS 145
PSYC-26-03;PSYCHOLOGY;;;[c];[x];Intro Neuroscience;S George & S Turgeon;LEC;MWF 10:00AM-10:50AM;MERR 3
PSYC-26-03;PSYCHOLOGY;;;[c];[x];Intro Neuroscience;S George & S Turgeon;LAB;W 2:00PM-5:00PM;MCLS 145
PSYC-27-01;PSYCHOLOGY;;;[c];;Developmental Psychology;Rose Olver;L/D;MWF 9:00AM-9:50AM;MERR 315
PSYC-32-01;PSYCHOLOGY;;;[c];;Psych of Adolescence;Elizabeth Aries;L/D;TTH 10:00AM-11:20AM;MERR 315
PSYC-34-01;PSYCHOLOGY;[l];[p];;;Memory;Matthew Schulkind;L/D;TTH 10:00AM-11:20AM;MERR 4
PSYC-54-01;PSYCHOLOGY;;[p];[c];;Close Relationships;Catherine Sanderson;L/D;T 1:00PM-3:30PM;MERR 315
PSYC-57-01;PSYCHOLOGY;[l];[p];;;Hist of Psychiatry;Lisa Raskin;L/D;T 2:00PM-4:30PM;MCLS 428
PSYC-60-01;PSYCHOLOGY;;;[c];;Devt Psychobiology;Lisa Raskin;L/D;TH 2:00PM-4:30PM;MCLS 428
PSYC-66-01;PSYCHOLOGY;[l];[p];;;Music Cognition;Matthew Schulkind;L/D;TH 2:00PM-4:30PM;MERR 315
RELI-15-01;RELIGION;;;;;Religion in Contemp Fiction;Jody Shapiro;L/D;MW 2:00PM-3:20PM;WEBS 220
RELI-16-01;RELIGION;;;;;Christianity Global Relig;David Wills;L/D;MWF 11:00AM-11:50AM;CHAP 103
RELI-19-01;RELIGION;;;;;Religion in U.S.;David Wills;L/D;TTH 11:30AM-12:50PM;CHAP 204
RELI-24-01;RELIGION;;;;;Muhammad;Tariq Jaffer;L/D;TTH 10:00AM-11:20AM;FAYE 217A
RELI-27-01;RELIGION;;;;[x];Buddhist Ethics;Maria Heim;L/D;MW 12:30PM-1:50PM;WEBS 220
RELI-46-01;RELIGION;;;;;Inquisition;Scott Sessions;L/D;T 2:00PM-4:30PM;CHAP 210
RELI-51-01;RELIGION;;;[c];[x];Problem of Evil;Andrew Dole;L/D;MW 2:00PM-3:20PM;CHAP 101
RELI-53-01;RELIGION;;;;[x];Islamic Mystical Tradition;Tariq Jaffer;L/D;TH 2:00PM-4:30PM;CHAP 210
RELI-63-01;RELIGION;;;;;Suspicion and Religion;Andrew Dole;L/D;TTH 10:00AM-11:20AM;CLAR 100
RELI-64-01;RELIGION;;;;;Nature of Religion;Maria Heim;L/D;T 2:00PM-4:30PM;OCTA 201
RUSS-02-01;RUSSIAN;;;;;First-Year Russian II;Jane Taubman;L/D;MTWTHF 10:00AM-10:50AM;WEBS 219
RUSS-02-02;RUSSIAN;;;;;First-Year Russian II;Amanda Walling;L/D;MTWTHF 1:00PM-1:50PM;BARR 105
RUSS-04-01;RUSSIAN;;;;;Second-Year Russian II;B Wolfson & T Babyonyshev;L/D;MTWTHF 9:00AM-9:50AM;WEBS 219
RUSS-12-01;RUSSIAN;;;;;Third-Year Russian II;S Rabinowitz & T Babyonyshev;L/D;MWF 10:00AM-10:50AM;WEBS 215
RUSS-14H-01;RUSSIAN;;;;;Adv Conversation & Comp;Tatyana Babyonyshev;L/D;TTH 1:00PM-2:00PM;WEBS  219
RUSS-20-01;RUSSIAN;;;;[x];People & Cultur: Eurasia;Sergey Glebov;L/D;MW 2:00PM-3:20PM;CHAP 103
RUSS-22-01;RUSSIAN;;;;;Survey Russian Lit II;Stanley Rabinowitz;L/D;MWF 12:00PM-12:50PM;CONV 108
RUSS-28-01;RUSSIAN;;;[c];;Tolstoy;Boris Wolfson;L/D;TTH 11:30AM-12:50PM;MERR 401
RUSS-34-01;RUSSIAN;;;;[x];Birth of the Avant-Garde;C Ciepiela & L Katsaros;L/D;TTH 10:00AM-11:20AM;FAYE 117
SOCI-12-01;SOCIOLOGY;;;[c];;An Intro to Sociology;Ronald Lembo;L/D;TTH 10:00AM-11:20AM;CHAP 203
SOCI-16-01;SOCIOLOGY;;;[c];;Social Research;Jerome Himmelstein;L/D;MW 2:00PM-3:20PM;MERR 315
SOCI-32-01;SOCIOLOGY;[l];;[c];;Cultural Difference;Ronald Lembo;L/D;T 2:00PM-4:30PM;CONV 308
SOCI-35-01;SOCIOLOGY;;;[c];;Borderlands & Barrios;Carleen Basler;L/D;T 2:00PM-4:30PM;CHAP 101
SOCI-38-01;SOCIOLOGY;;;[c];[x];Race and Races;Carleen Basler;L/D;TH 2:00PM-4:30PM;CHAP 101
SOCI-40-01;SOCIOLOGY;[l];;;;Social Constr of Nature;Jan Dizard;L/D;MW 2:00PM-3:20PM;FAYE 117
SOCI-42-01;SOCIOLOGY;[l];;;;Commons Rising;David Bollier;L/D;W 2:00PM-4:30PM;CHAP 203
SPAN-01-01;SPANISH;[l];;;;Elementary Spanish;Glenda Nieto Cuebas & M Maillo;L/D;MWF 10:00AM-10:50AM;BARR 102
SPAN-01-02;SPANISH;[l];;;;Elementary Spanish;Glenda Nieto Cuebas & M Maillo;L/D;MWF 11:00AM-11:50AM;BARR 102
SPAN-03-01;SPANISH;[l];;;;Intermediate Spanish;Prospero Garcia & Maria Maillo;L/D;MWF 10:00AM-10:50AM;BARR 105
SPAN-03-02;SPANISH;[l];;;;Intermediate Spanish;Prospero Garcia & Maria Maillo;L/D;MWF 11:00AM-11:50AM;BARR 105
SPAN-03-03;SPANISH;[l];;;;Intermediate Spanish;Patricia Ferrer & Maria Maillo;L/D;MWF 9:00AM-9:50AM;MERR 314
SPAN-05-01;SPANISH;[l];;;;Advanced Spanish;Maria Maillo;L/D;MWF 10:00AM-10:50AM;CHAP 205
SPAN-05-02;SPANISH;[l];;;;Advanced Spanish;Maria Maillo;L/D;MWF 11:00AM-11:50AM;CHAP 205
SPAN-06-01;SPANISH;[l];;;;Spanish Conversation;Patricia Ferrer & Maria Maillo;L/D;MWF 10:00AM-10:50AM;MERR 314
SPAN-06-02;SPANISH;[l];;;;Spanish Conversation;Patricia Ferrer & Maria Maillo;L/D;MWF 11:00AM-11:50AM;MERR 314
SPAN-07-01;SPANISH;[l];;;;Adv Spanish Composition;Prospero Garcia & Maria Maillo;L/D;MWF 9:00AM-9:50AM;BARR 105
SPAN-09-01;SPANISH;[l];;;;Span for Heritage Speakers;Glenda Nieto Cuebas & MMaillo;L/D;MWF 9:00AM-9:50AM;BARR 102
SPAN-11-01;SPANISH;[l];;;;Readings in Hispanic Lit;Sara Brenneis;L/D;MW 2:00PM-3:20PM;BARR 105
SPAN-12-01;SPANISH;[l];;;;Hispanic World;Maria Maillo;L/D;MW 12:30PM-1:50PM;CHAP 205
SPAN-16-01;SPANISH;[l];;;;Intro Spanish Literature;James Maraniss;L/D;MWF 10:00AM-10:50AM;CHAP 203
SPAN-33-01;SPANISH;;;[c];;Spanish Film;James Maraniss;L/D;TTH 11:30AM-12:50PM;FAYE 113
SPAN-89-01;SPANISH;;;;;Postwar Spain & the Novel;Sara Brenneis;L/D;MWF 11:00AM-11:50AM;CHAP 210
SPAN-92-01;SPANISH;[l];;;;Latin Am Short Story;Ilan Stavchansky;L/D;TTH 10:00AM-11:20AM;ESNH 107
THDA-13-01;THEATER AND DANCE;;;;;Action & Character;Peter Lobdell;L/D;MWF 2:00PM-4:00PM;WEBS 122
THDA-20-01;THEATER AND DANCE;;;;;Contemporary Performance;Michael Birtwistle;L/D;TTH 10:00AM-11:20AM;WEBS 217
THDA-30H-01;THEATER AND DANCE;;;;;Cntmp Dance/Ballet II/III;Thomas Vacanti;L/D;TTH 11:30AM-12:50PM;WEBS 117
THDA-30H-02;THEATER AND DANCE;;;;;Contmp Dance:Mod IV/V;Cynthia McLaughlin;L/D;MW 4:00PM-5:30PM;WEBS 117
THDA-31-01;THEATER AND DANCE;[l];;;;Playwriting I;Constance Congdon;L/D;TTH 11:30AM-12:50PM;WEBS 19
THDA-31-02;THEATER AND DANCE;[l];;;;Playwriting I;Constance Congdon;L/D;TTH 2:00PM-3:20PM;WEBS 19
THDA-35-01;THEATER AND DANCE;[l];;;;Scripts and Scores;Wendy Woodson;L/D;TTH 2:00PM-4:00PM;WEBS 117
THDA-37-01;THEATER AND DANCE;;;;;The Actor's Instrument;Peter Lobdell;L/D;TTH 1:00PM-4:00PM;WEBS 122
THDA-46-01;THEATER AND DANCE;[l];;;;Sound Design I;Robert Kaplowitz;L/D;M 2:00PM-5:00PM;SMUD 002
THDA-48-01;THEATER AND DANCE;;;;;Directing Comedy;Michael Birtwistle;L/D;MW 2:00PM-4:00PM;WEBS 19
THDA-61-01;THEATER AND DANCE;[l];;;;Playwriting Studio;Constance Congdon;L/D;F 2:00PM-4:00PM;WEBS 19
THDA-63-01;THEATER AND DANCE;;;;;Scene Design II;Katherine O'Neill;L/D;TBD;WEBS 8
THDA-64-01;THEATER AND DANCE;;;;;Design Studio;Katherine O'Neill;L/D;TBD;WEBS 8
THDA-76H-01;THEATER AND DANCE;;[p];;;Production Studio;Wendy Woodson;L/D;TBD;TBA
THDA-96-01;THEATER AND DANCE;[l];[p];;[x];Prod Semnar: Movng Image;Baba Hillman & W Woodson;L/D;W 1:00PM-4:00PM;WEBS 117
WAGS-04-01;WOMEN'S AND GENDER STUDIES;;;;;Political Econ of Gender;Manuela Picq;L/D;W 2:00PM-4:30PM;MERR 401
WAGS-07-01;WOMEN'S AND GENDER STUDIES;[l];;;;Gender and Environment;Manuela Picq;L/D;TTH 11:30AM-12:50PM;CLAR 100
WAGS-24-01;WOMEN'S AND GENDER STUDIES;;[p];;;Gender Labor;Michele Barale & Rose Olver;L/D;MW 12:30PM-1:50PM;MERR 315
WAGS-26-01;WOMEN'S AND GENDER STUDIES;;;;;Women & the Law;Margaret Hunt;L/D;TTH 10:00AM-11:20AM;CONV 209
WAGS-31-01;WOMEN'S AND GENDER STUDIES;;;[c];;Queer Canons;Frederick Griffiths;L/D;TTH 10:00AM-11:20AM;CHAP 204
WAGS-32-01;WOMEN'S AND GENDER STUDIES;;;;[x];Human Rights Activism;Amrita Basu & Martha Saxton;L/D;TTH 2:00PM-3:20PM;FAYE 115
WAGS-55-01;WOMEN'S AND GENDER STUDIES;;;;[x];Medieval Love/Sex/Marriage;Amanda Walling;L/D;MWF 10:00AM-10:50AM;MERR 315
WAGS-61-01;WOMEN'S AND GENDER STUDIES;;;;[x];Women & Polit in Africa;Catharine Newbury;L/D;MW 2:00PM-3:20PM;CHAP 201
WAGS-62-01;WOMEN'S AND GENDER STUDIES;;;[c];[x];Women in Middle East;Monica Ringer;L/D;TTH 2:00PM-3:20PM;CONV 209
WAGS-85-01;WOMEN'S AND GENDER STUDIES;[l];[p];;[x];States of Poverty;Kristin Bumiller;L/D;T 2:00PM-4:30PM;FAYE 217A
