AMST-120-01;Writing Ourselves;;Kiara Vigil;L/D;TTH 10:00AM-11:20AM;11
NEUR-226L-02;Intro Neurosci Lab;NEUR-226L-02,PSYC-226L-02;Ethan Graf  Sarah Turgeon;LAB;W 02:00PM-05:00PM;17
PHIL-111-01;Intro to Philosophy;;Thomas Kearns;L/D;TTH 10:00AM-11:20AM;20
PHIL-111-02;Intro to Philosophy;;Alexander George;L/D;TTH 11:30AM-12:50PM;25
PHIL-218-01;Early Modern Philosophy;;Jonathan Vogel;L/D;TTH 10:00AM-11:20AM;21
PHIL-219-01;Philosophy of Religion;RELI-316-01,PHIL-219-01;Andrew Dole;L/D;TTH 10:00AM-11:20AM;20
PHIL-223-01;Health Care Ethics;;Karin Boxer;L/D;TTH 02:30PM-03:50PM;22
PHIL-226-01;Intro to Political Philo;;Daniel Koltonski;L/D;MWF 11:00AM-11:50AM;22
PHIL-227-01;Aesthetics;;Joseph Moore;L/D;MW 02:30PM-03:50PM;16
PHIL-332-01;Metaphysics;;Jonathan Vogel;L/D;TTH 02:30PM-03:50PM;11
PHIL-341-01;Freedom +ACY- Responsibility;;Karin Boxer;L/D;TTH 10:00AM-11:20AM;4
PHIL-360-01;Origins of Analytic Phil;;Alexander George;L/D;W 02:30PM-05:00PM;17
PHIL-467-01;Philosophy of Music;;Joseph Moore;L/D;T 02:30PM-05:00PM;10
PHIL-471-01;Metaphilosophy;;Jyl Gentzler;L/D;TTH 01:00PM-02:20PM;9
PHIL-473-01;Sem: Economic Justice;;Daniel Koltonski;L/D;TH 02:30PM-05:00PM;8
PHYS-109-01;Energy;;Larry Hunter;L/D;TTH 10:00AM-11:20AM;22
PHYS-116-01;Mechanics +ACY- Wave Motion;;Kannan Jagannathan  Larry Hunter;LEC;MWF 12:00PM-12:50PM;68
PHYS-116-01;Mechanics +ACY- Wave Motion;;Kannan Jagannathan  Larry Hunter;LEC;MWF 12:00PM-12:50PM;68
PHYS-116L-01;Mechanics +ACY- Wave Motion Lab;;Kannan Jagannathan;LAB;TH 01:00PM-04:00PM;24
PHYS-116L-02;Mechanics +ACY- Wave Motion Lab;;Kannan Jagannathan;LAB;F 02:00PM-05:00PM;23
PHYS-116L-03;Mechanics +ACY- Wave Motion Lab;;Kannan Jagannathan;LAB;T 02:30PM-05:30PM;20
PHYS-117-01;Electromagnetsm +ACY- Optics;;William Loinaz;LEC;MWF 12:00PM-12:50PM;40
PHYS-117L-01;Electromagnetsm +ACY- Optics Lab;;William Loinaz;LAB;M 02:00PM-05:00PM;25
PHYS-117L-02;Electromagnetsm +ACY- Optics Lab;;William Loinaz;LAB;T 02:30PM-05:30PM;14
PHYS-124-01;Maxwellian Synthesis;;Ashley Carter;LEC;MWF 12:00PM-12:50PM;13
PHYS-124L-01;Maxwellian Synthesis Dis;;Ashley Carter;LAB;W 02:00PM-05:00PM;13
PHYS-226-01;Intermed Lab;;David Hall;LAB;T 01:00PM-04:00PM;12
PHYS-230-01;Stat Mech +ACY- Thermodynam;;David Hanneke;L/D;MWF 09:00AM-09:50AM;15
PHYS-348-01;Quantum Mechanics;;David Hanneke;L/D;MWF 11:00AM-11:50AM;8
POSC-101-01;Political Identities;;Amrita Basu;L/D;TTH 02:30PM-03:50PM;34
POSC-207-01;Home and the World;WAGS-207-01,POSC-207-01;Amrita Basu  Krupa Shandilya;L/D;TTH 11:30AM-12:50PM;27
POSC-207-01;Home and the World;WAGS-207-01,POSC-207-01;Amrita Basu  Krupa Shandilya;L/D;TTH 11:30AM-12:50PM;27
POSC-211-01;Pol Theory of Liberalism;;Thomas Dumm;L/D;TTH 10:00AM-11:20AM;39
POSC-302-01;Disabling Institutions;;Kristin Bumiller;L/D;MW 12:00PM-01:20PM;22
POSC-305-01;Political Islam;;Fatma Zencirci;L/D;TTH 10:00AM-11:20AM;18
POSC-312-01;Pst Cld War Am Dipl Hist;POSC-312-01,HIST-257-01;Norman Levin  Pavel Machala;L/D;W 02:00PM-04:30PM;31
POSC-312-01;Pst Cld War Am Dipl Hist;POSC-312-01,HIST-257-01;Norman Levin  Pavel Machala;L/D;W 02:00PM-04:30PM;31
POSC-315-01;Intro Frankfurt Schl;;Samantha Hill;L/D;W 02:30PM-04:30PM;7
POSC-335-01;Modern Political Thought;;Andrew Poe;L/D;MW 12:00PM-01:20PM;20
POSC-340-01;Power, Conflict, and Crim;;Philip Scraton;L/D;W 02:00PM-05:00PM;8
POSC-360-01;Punshmt/Politics/Culture;;Austin Sarat;L/D;W 08:30AM-10:30AM;15
POSC-400-01;Domestic Politics;;Kristin Bumiller;L/D;M 02:30PM-04:30PM;10
POSC-401-01;Fanaticism;;Andrew Poe;L/D;TH 02:00PM-04:30PM;7
POSC-402-01;Humanitarianism;;Fatma Zencirci;L/D;TH 02:30PM-04:30PM;14
POSC-413-01;Polit Theory:Globalizatn;;Pavel Machala;L/D;M 02:00PM-04:30PM;13
POSC-475-01;Personality and Politics;;William Taubman;L/D;T 02:30PM-04:30PM;8
POSC-480-01;Contemp Political Theory;;Thomas Dumm;L/D;T 02:30PM-04:30PM;16
POSC-484-01;Global Resource Politics;;Michael Klare;L/D;TTH 10:00AM-11:20AM;19
PSYC-100-01;Intro to Psychology;;Saaid Mendoza;L/D;TTH 11:30AM-12:50PM;53
PSYC-100-02;Intro to Psychology;;Jessica Salvatore  Lisa Raskin;L/D;TTH 01:00PM-02:20PM;45
PSYC-100-02;Intro to Psychology;;Jessica Salvatore  Lisa Raskin;L/D;TTH 01:00PM-02:20PM;45
PSYC-122-01;Statis +ACY- Expermnt Design;;Julia McQuade;L/D;MW 08:30AM-09:50AM;31
PSYC-123-01;Research Methods;;Amy Demorest;L/D;W 02:00PM-04:30PM;21
PSYC-220-01;Social Psychology;;Catherine Sanderson;L/D;TTH 08:30AM-09:50AM;51
PSYC-226-01;Intro Neuroscience;NEUR-226-01,PSYC-226-01;Ethan Graf  Sarah Turgeon;LEC;MWF 10:00AM-10:50AM;35
PSYC-226-01;Intro Neuroscience;NEUR-226-01,PSYC-226-01;Ethan Graf  Sarah Turgeon;LEC;MWF 10:00AM-10:50AM;35
PSYC-226F-01;Intro Neurosci Dis;NEUR-226F-01,PSYC-226F-01;Ethan Graf  Sarah Turgeon;DIS;TH 01:00PM-01:50PM;35
PSYC-226F-01;Intro Neurosci Dis;NEUR-226F-01,PSYC-226F-01;Ethan Graf  Sarah Turgeon;DIS;TH 01:00PM-01:50PM;35
PSYC-226L-01;Intro Neurosci Lab;NEUR-226L-01,PSYC-226L-01;Ethan Graf  Sarah Turgeon;LAB;T 01:00PM-04:00PM;18
PSYC-226L-01;Intro Neurosci Lab;NEUR-226L-01,PSYC-226L-01;Ethan Graf  Sarah Turgeon;LAB;T 01:00PM-04:00PM;18
PSYC-226L-02;Intro Neurosci Lab;NEUR-226L-02,PSYC-226L-02;Ethan Graf  Sarah Turgeon;LAB;W 02:00PM-05:00PM;17
PSYC-226L-02;Intro Neurosci Lab;NEUR-226L-02,PSYC-226L-02;Ethan Graf  Sarah Turgeon;LAB;W 02:00PM-05:00PM;17
PSYC-227-01;Developmental Psychology;;Katherine Clemans;L/D;TTH 10:00AM-11:20AM;43
PSYC-228-01;Abnormal Psychology;;Julia McQuade;L/D;TTH 10:00AM-11:20AM;39
PSYC-233-01;Cognitive Psychology;;Matthew Schulkind;L/D;TTH 11:30AM-12:50PM;49
PSYC-248-01;Psych of Good +ACY- Evil;;Catherine Sanderson;L/D;TTH 01:00PM-02:20PM;17
PSYC-353-01;Psychological Assessment;;Amy Demorest;L/D;M 02:00PM-04:30PM;17
PSYC-354-01;Close Relationships;;Catherine Sanderson;L/D;W 08:30AM-10:50AM;18
PSYC-355-01;Social Development;;Katherine Clemans;L/D;TH 02:30PM-05:00PM;11
PSYC-357-01;Hist of Psychiatry;;Lisa Raskin;L/D;W 02:00PM-04:30PM;5
PSYC-366-01;Music Cognition;;Matthew Schulkind;L/D;T 02:00PM-04:30PM;15
RELI-210-01;Nature of Religion;;Andrew Dole;L/D;MW 02:00PM-03:20PM;21
RELI-235-01;Religion in U.S.;;David Wills;L/D;TTH 11:30AM-12:50PM;19
RELI-254-01;Reading Buddhist Texts;RELI-254-01,ASLC-254-01;Andrew Olendzki;L/D;T 02:30PM-05:00PM;22
RELI-271-01;Christianity Global Relig;;David Wills;L/D;MW 12:30PM-01:50PM;8
RELI-273-01;Christian Scriptures;;Robert Doran;L/D;MWF 11:00AM-11:50AM;16
RELI-275-01;Christianity-Early Years;;Robert Doran;L/D;MWF 10:00AM-10:50AM;23
RELI-282-01;Muhammad and the Qur'an;RELI-282-01,ASLC-282-01;Tariq Jaffer;L/D;TTH 11:30AM-12:50PM;21
RELI-316-01;Philosophy of Religion;RELI-316-01,PHIL-219-01;Andrew Dole;L/D;TTH 10:00AM-11:20AM;20
RELI-326-01;Enlightening Passion;ASLC-326-01,WAGS-326-01,RELI-326-01;Paola Zamperini;L/D;MW 12:30PM-01:50PM;5
RELI-362-01;Folklore +ACY- the Bible;;Susan Niditch;L/D;TTH 01:00PM-02:20PM;35
RELI-365-01;Pers Relig in the Bible;;Susan Niditch;L/D;TTH 10:00AM-11:20AM;12
RELI-385-01;Islamic Mystic Tradition;RELI-385-01,ASLC-356-01;Tariq Jaffer;L/D;TH 02:30PM-04:30PM;9
RUSS-102-01;First-Year Russian II;;Evgeny Dengub;L/D;MTWTHF 09:00AM-09:50AM;4
RUSS-102-02;First-Year Russian II;;Evgeny Dengub;L/D;MTWTHF 10:00AM-10:50AM;9
RUSS-202-01;Second-Year Russian II;;Boris Wolfson;L/D;MTWTHF 01:00PM-01:50PM;8
RUSS-212-01;Survey Russian Lit II;;Stanley Rabinowitz;L/D;MWF 12:00PM-12:50PM;72
RUSS-213-01;Century of Catastrophe;;Catherine Ciepiela;L/D;MWF 11:00AM-11:50AM;9
RUSS-228-01;Leo Tolstoy;;Boris Wolfson;L/D;TTH 10:00AM-11:20AM;3
RUSS-302-01;Third-Year Russian II;;Stanley Rabinowitz  Tatyana Babyonyshev;L/D;MW 02:30PM-03:50PM;10
RUSS-302-01;Third-Year Russian II;;Stanley Rabinowitz  Tatyana Babyonyshev;L/D;MW 02:30PM-03:50PM;10
RUSS-304H-01;Adv Conversation +ACY- Comp;;Tatyana Babyonyshev;L/D;TTH 01:00PM-01:50PM;4
SOCI-205-01;Health Inequality;;Dean Robinson;L/D;F 12:00PM-02:00PM;19
SOCI-225-01;Prisons, Schls, +ACY- Milit;;Hannah Holleman;L/D;MW 12:00PM-01:20PM;22
SOCI-227-01;Urban Sociology;;Richard Fantasia;L/D;T 02:30PM-04:50PM;14
SOCI-234-01;Social Class;;Ronald Lembo;L/D;TTH 10:00AM-11:20AM;27
SOCI-237-01;Gender and Work;SOCI-237-01,WAGS-237-01;Eun Mi Mun;L/D;TTH 10:00AM-11:20AM;14
SOCI-316-01;Social Research;;Jerome Himmelstein;L/D;TTH 11:30AM-12:50PM;15
SOCI-330-01;U.S. Latino Studies Sem.;;Wilson Valentin;L/D;M 02:00PM-04:00PM;7
SOCI-332-01;Cultural Difference;;Ronald Lembo;L/D;T 01:00PM-03:30PM;8
SOCI-341-01;Environmental Movements;;Hannah Holleman;L/D;W 02:00PM-04:00PM;21
SPAN-110-01;Elementary Spanish;;Maria Aldea Agudo  Maria Maillo;LEC;MWF 10:00AM-10:50AM;8
SPAN-110-01;Elementary Spanish;;Maria Aldea Agudo  Maria Maillo;LEC;MWF 10:00AM-10:50AM;8
SPAN-110-02;Elementary Spanish;;Maria Aldea Agudo  Maria Maillo;LEC;MWF 11:00AM-11:50AM;11
SPAN-110-02;Elementary Spanish;;Maria Aldea Agudo  Maria Maillo;LEC;MWF 11:00AM-11:50AM;11
SPAN-110F-01;Elem. Spanish Discuss;;Maria Aldea Agudo  Maria Maillo;DIS;TTH 09:00AM-09:50AM;6
SPAN-110F-01;Elem. Spanish Discuss;;Maria Aldea Agudo  Maria Maillo;DIS;TTH 09:00AM-09:50AM;6
SPAN-110F-03;Elem. Spanish Discuss;;Maria Aldea Agudo  Maria Maillo;DIS;TTH 01:00PM-01:50PM;3
SPAN-110F-03;Elem. Spanish Discuss;;Maria Aldea Agudo  Maria Maillo;DIS;TTH 01:00PM-01:50PM;3
SPAN-110F-04;Elem. Spanish Discuss;;Maria Aldea Agudo  Maria Maillo;DIS;TTH 02:00PM-02:50PM;4
SPAN-110F-04;Elem. Spanish Discuss;;Maria Aldea Agudo  Maria Maillo;DIS;TTH 02:00PM-02:50PM;4
SPAN-120-02;Intermediate Spanish;;Dimaris Barrios-Beltran  Maria Maillo;LEC;MWF 10:00AM-10:50AM;5
SPAN-120-02;Intermediate Spanish;;Dimaris Barrios-Beltran  Maria Maillo;LEC;MWF 10:00AM-10:50AM;5
SPAN-120-03;Intermediate Spanish;;Dimaris Barrios-Beltran  Maria Maillo;LEC;MWF 01:00PM-01:50PM;7
SPAN-120-03;Intermediate Spanish;;Dimaris Barrios-Beltran  Maria Maillo;LEC;MWF 01:00PM-01:50PM;7
SPAN-120F-01;Interm. Span Discuss;;Dimaris Barrios-Beltran  Maria Twardy  Maria Maillo;DIS;T 09:00AM-09:50AM;4
SPAN-120F-01;Interm. Span Discuss;;Dimaris Barrios-Beltran  Maria Twardy  Maria Maillo;DIS;T 09:00AM-09:50AM;4
SPAN-120F-01;Interm. Span Discuss;;Dimaris Barrios-Beltran  Maria Twardy  Maria Maillo;DIS;T 09:00AM-09:50AM;4
SPAN-120F-03;Interm. Span Discuss;;Dimaris Barrios-Beltran  Maria Twardy  Maria Maillo;DIS;T 11:00AM-11:50AM;2
SPAN-120F-03;Interm. Span Discuss;;Dimaris Barrios-Beltran  Maria Twardy  Maria Maillo;DIS;T 11:00AM-11:50AM;2
SPAN-120F-03;Interm. Span Discuss;;Dimaris Barrios-Beltran  Maria Twardy  Maria Maillo;DIS;T 11:00AM-11:50AM;2
SPAN-120F-04;Interm. Span Discuss;;Dimaris Barrios-Beltran  Maria Twardy  Maria Maillo;DIS;T 01:00PM-01:50PM;3
SPAN-120F-04;Interm. Span Discuss;;Dimaris Barrios-Beltran  Maria Twardy  Maria Maillo;DIS;T 01:00PM-01:50PM;3
SPAN-120F-04;Interm. Span Discuss;;Dimaris Barrios-Beltran  Maria Twardy  Maria Maillo;DIS;T 01:00PM-01:50PM;3
SPAN-120F-05;Interm. Span Discuss;;Dimaris Barrios-Beltran  Maria Twardy  Maria Maillo;DIS;T 02:00PM-02:50PM;3
SPAN-120F-05;Interm. Span Discuss;;Dimaris Barrios-Beltran  Maria Twardy  Maria Maillo;DIS;T 02:00PM-02:50PM;3
SPAN-120F-05;Interm. Span Discuss;;Dimaris Barrios-Beltran  Maria Twardy  Maria Maillo;DIS;T 02:00PM-02:50PM;3
SPAN-130-01;Advanced Spanish;;Maria Twardy  Maria Maillo;LEC;MWF 10:00AM-10:50AM;7
SPAN-130-01;Advanced Spanish;;Maria Twardy  Maria Maillo;LEC;MWF 10:00AM-10:50AM;7
SPAN-130-02;Advanced Spanish;;Maria Twardy  Maria Maillo;LEC;MWF 11:00AM-11:50AM;5
SPAN-130-02;Advanced Spanish;;Maria Twardy  Maria Maillo;LEC;MWF 11:00AM-11:50AM;5
SPAN-130F-01;Adv. Spanish Discuss;;Maria Twardy  Maria Maillo;DIS;TH 09:00AM-09:50AM;2
SPAN-130F-01;Adv. Spanish Discuss;;Maria Twardy  Maria Maillo;DIS;TH 09:00AM-09:50AM;2
SPAN-130F-02;Adv. Spanish Discuss;;Maria Twardy  Maria Maillo;DIS;TH 10:00AM-10:50AM;3
SPAN-130F-02;Adv. Spanish Discuss;;Maria Twardy  Maria Maillo;DIS;TH 10:00AM-10:50AM;3
SPAN-130F-03;Adv. Spanish Discuss;;Maria Twardy  Maria Maillo;DIS;TH 01:00PM-01:50PM;3
SPAN-130F-03;Adv. Spanish Discuss;;Maria Twardy  Maria Maillo;DIS;TH 01:00PM-01:50PM;3
SPAN-130F-04;Adv. Spanish Discuss;;Maria Twardy  Maria Maillo;DIS;TH 02:00PM-02:50PM;3
SPAN-130F-04;Adv. Spanish Discuss;;Maria Twardy  Maria Maillo;DIS;TH 02:00PM-02:50PM;3
SPAN-135-01;Spanish Conversation;;Maria Aldea Agudo  Maria Maillo;LEC;MWF 01:00PM-01:50PM;2
SPAN-135-01;Spanish Conversation;;Maria Aldea Agudo  Maria Maillo;LEC;MWF 01:00PM-01:50PM;2
SPAN-135F-02;Spanish Convo Discuss;;Maria Aldea Agudo  Maria Maillo;DIS;TH 01:00PM-01:50PM;2
SPAN-135F-02;Spanish Convo Discuss;;Maria Aldea Agudo  Maria Maillo;DIS;TH 01:00PM-01:50PM;2
SPAN-140-01;Span for Heritage Speakers;;Dimaris Barrios-Beltran  Maria Maillo;L/D;MWF 09:00AM-09:50AM;2
SPAN-140-01;Span for Heritage Speakers;;Dimaris Barrios-Beltran  Maria Maillo;L/D;MWF 09:00AM-09:50AM;2
SPAN-199-01;Spanish Composition;;Maria Maillo;L/D;MWF 10:00AM-10:50AM;12
SPAN-199-02;Spanish Composition;;Maria Maillo;L/D;MWF 11:00AM-11:50AM;13
SPAN-200-01;Span for Community Engag;;Maria Maillo;L/D;MW 12:30PM-01:50PM;16
SPAN-211-01;Intro to Hispanic Lit.;;Maria Twardy  Maria Maillo;L/D;TTH 11:30AM-12:50PM;10
SPAN-211-01;Intro to Hispanic Lit.;;Maria Twardy  Maria Maillo;L/D;TTH 11:30AM-12:50PM;10
SPAN-236-01;Rep +ACY- Reality Span Cinem;SPAN-236-01,EUST-232-01,FAMS-328-01;Sara Brenneis;L/D;TTH 02:30PM-03:50PM;13
SPAN-316-01;Golden Age Literature;;James Maraniss;L/D;MW 12:00PM-01:20PM;51
SPAN-363-01;100 Yrs. of Solitude;;Ilan Stavchansky;L/D;TTH 10:00AM-11:20AM;28
SPAN-389-01;Postwar Spain +ACY- the Novel;;Sara Brenneis;L/D;TTH 11:30AM-12:50PM;9
THDA-112-01;Materials of Theater;;Suzanne Dougan;L/D;T 01:00PM-04:00PM;9
THDA-112-02;Materials of Theater;;Suzanne Dougan;STU;TH 01:00PM-04:00PM;8
THDA-113-01;Action +ACY- Character;;Peter Lobdell;L/D;MWF 02:00PM-04:00PM;20
THDA-115H-01;Contmp Dance:Mod 1/2;;Catherine Wagner;L/D;TTH 04:00PM-05:30PM;9
THDA-117-01;Ctmp Dan Mod 3 Reperto;;Paul Matteson;L/D;MWF 04:00PM-05:30PM;5
THDA-117H-01;Ctmp Dan Modern 3;;Paul Matteson;L/D;MW 04:00PM-05:30PM;14
THDA-151-01;Theater and Performance;;Suzanne Dougan;L/D;MW 12:00PM-01:20PM;6
THDA-217H-01;Ctmp Dan: Mod Bal 4;;Thomas Vacanti;L/D;TTH 11:30AM-12:50PM;3
THDA-225H-01;The Craft of Speaking II;;Ronald Bashford;L/D;TTH 10:00AM-11:20AM;18
THDA-261-01;Lighting Design;;Kathy Couch;L/D;T 01:00PM-04:00PM;7
THDA-263-01;Scene Design;;Suzanne Dougan;L/D;MW 02:00PM-04:00PM;3
THDA-270-01;Playwriting I;;Constance Congdon;L/D;TTH 10:00AM-11:20AM;12
THDA-270-02;Playwriting I;;Constance Congdon;L/D;TTH 11:30AM-12:50PM;11
THDA-280-01;Words and Music;THDA-280-01,MUSI-260-01;Ronald Bashford  Harold Meltzer;L/D;W 02:00PM-05:00PM;15
THDA-280-01;Words and Music;THDA-280-01,MUSI-260-01;Ronald Bashford  Harold Meltzer;L/D;W 02:00PM-05:00PM;15
THDA-330-01;Rehearsal;;Peter Lobdell;L/D;TTH 01:00PM-03:00PM;7
THDA-352-01;Performance in Place;THDA-352-01,FAMS-342-01,MUSI-352-01;Wendy Woodson;L/D;F 01:00PM-04:00PM;10
THDA-360-01;Design Studio;;Suzanne Dougan;L/D;MF 09:30AM-11:30AM;1
THDA-363-01;Design Studio II;;Suzanne Dougan;L/D;MF 09:30AM-11:30AM;1
WAGS-113-01;Realm of Dreams;ARHA-146-01,EUST-146-01,WAGS-113-01;Natasha Staller;L/D;TTH 10:00AM-11:20AM;19
WAGS-123-01;Greek Civilization;CLAS-123-01,WAGS-123-01;Frederick Griffiths;L/D;MWF 11:00AM-11:50AM;51
WAGS-200-01;Feminist Theory;;Krupa Shandilya;L/D;TTH 08:30AM-09:50AM;25
WAGS-201-01;Gender +ACY- Science;;Banu Subramaniam;L/D;T 02:30PM-04:30PM;17
WAGS-202-01;Black Women's Narratives;WAGS-202-01,BLST-242-01;Aneeka Henderson;L/D;TTH 11:30AM-12:50PM;16
WAGS-207-01;Home and the World;WAGS-207-01,POSC-207-01;Amrita Basu  Krupa Shandilya;L/D;TTH 11:30AM-12:50PM;27
WAGS-207-01;Home and the World;WAGS-207-01,POSC-207-01;Amrita Basu  Krupa Shandilya;L/D;TTH 11:30AM-12:50PM;27
WAGS-237-01;Gender and Work;SOCI-237-01,WAGS-237-01;Eun Mi Mun;L/D;TTH 10:00AM-11:20AM;14
WAGS-312-01;Queer Geographies;WAGS-312-01,ENGL-370-01;Michele Barale;L/D;MF 12:00PM-01:20PM;9
WAGS-326-01;Enlightening Passion;ASLC-326-01,WAGS-326-01,RELI-326-01;Paola Zamperini;L/D;MW 12:30PM-01:50PM;5
WAGS-330-01;Black Sexualities;BLST-236-01,WAGS-330-01;Khary Polk;L/D;TTH 02:30PM-03:50PM;21
